buoy_id,buoy_name,timestamp,latitude,longitude,depth,temperature,salinity,pressure,current_u,current_v,current_speed,current_direction,quality_flag,qc_details,temperature_assimilated,salinity_assimilated,current_speed_assimilated,assimilation_method,assimilation_confidence,assimilation_error,data_assimilated
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,430,7.3322415911932275,34.10076836685204,440.74999999999994,-0.007255453981784572,0.07121560551465986,0.07158424464434507,95.81722917969095,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,440,7.208735927191082,34.13203984228853,450.99999999999994,0.09863938192168153,0.029738682051848576,0.10302483620987853,16.777477815948075,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,450,7.247213790151563,34.03879398292354,461.24999999999994,0.04810254934208741,0.027602654559248055,0.05545955095315081,29.848468914447967,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,460,7.269779812106538,34.09341445328122,471.49999999999994,0.07430456247042311,0.019507429849502673,0.0768225736567988,14.710094509333684,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,470,7.170496535320216,34.0986233697717,481.74999999999994,-0.037601557043837,0.05550328371950055,0.06704096953183405,124.1162831915854,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,480,7.138674878000356,33.97862523202282,491.99999999999994,-0.010130424071463685,0.051979285345775464,0.0529572619847858,101.02832958881645,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,490,7.125069044309421,34.065216958021644,502.24999999999994,0.030156083376604848,0.04457627561421287,0.0538185257346484,55.92144322995209,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,500,7.077735820496164,34.08433393147917,512.5,0.06090078957611639,-0.029580023265648698,0.06770438647082422,334.0937662249408,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,525,7.024417136049605,33.98265150870735,538.125,0.04160362912997538,-0.04453993716877215,0.06094807593175282,313.0477596451248,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,550,6.8569677117360355,34.01780376252057,563.75,0.019451158511797927,0.02317908739504543,0.030259174805639413,49.99768669307003,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,575,7.0204702210424985,34.030294329387445,589.375,0.05740103538558171,-0.00182967414007848,0.05743018867107851,358.17429907746833,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,600,6.785856518743217,33.96615769805415,615.0,-0.03131299992145596,-0.05934278450172234,0.0670974666921111,242.1810411989226,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,625,6.747394571165864,33.96863216565372,640.625,-0.05215753379668995,-0.03432120647919899,0.06243679640997499,213.34610403882317,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,650,6.713752327860493,33.964848409882535,666.2499999999999,-0.09398838735299397,0.028400399432188403,0.09818553684287867,163.18679807315434,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,675,6.5327546809646435,34.02254255130687,691.8749999999999,0.007931641383722276,0.04572108891067966,0.04640397511224927,80.1583425904639,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,700,6.449629459503398,34.02697632963092,717.4999999999999,-0.10189002159099325,-0.05093211884507682,0.11391074238131406,206.55925126285052,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,725,6.411834939127202,34.0477872005433,743.1249999999999,0.02016941105004482,-0.07110734211606377,0.07391251074694058,285.8358488053215,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,750,6.400227263682832,34.032544007077185,768.7499999999999,-0.017589738091519307,-0.03656382526857349,0.040574773004898236,244.30921565536832,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,775,6.284822560465828,34.05197801067129,794.3749999999999,0.04367434200329582,0.11886058890762329,0.12663051664147892,69.82456068140993,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,800,6.2328649536122525,33.946797377159434,819.9999999999999,-0.02561296795420795,0.07722767473347339,0.08136422968456376,108.34837571714229,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,825,6.160372610033025,33.98342305815849,845.6249999999999,-0.014564860070634584,0.015214588473813987,0.02106226130558348,133.7501182230308,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,850,6.0590921009868035,33.96615978219304,871.2499999999999,0.07315761181209013,0.07101746659114547,0.10195840684844448,44.14955979310443,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,875,6.026989422131778,34.00589000801654,896.8749999999999,-0.08558527623853827,-0.001886820339272904,0.08560607221348027,181.2629430856596,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,900,5.862219599458491,34.044805570922996,922.4999999999999,0.014782116447029888,0.030893654593227102,0.03424804900690218,64.42963566402051,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,925,5.799958322234469,33.9935204754375,948.1249999999999,-0.010288584256213394,-0.016755846768221047,0.01966248628524139,238.44884743894318,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,950,5.696524514150959,33.978854981025854,973.7499999999999,-0.0177948833752117,-0.008716780165521217,0.019815149022689934,206.097810374204,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,975,5.7200500080119046,33.96810670484765,999.3749999999999,0.07887857500938997,-0.051095717520887714,0.09398192349854471,327.0657666047569,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1000,5.619334906863305,33.95837400074587,1025.0,-0.10227071556881183,-0.07521278209097156,0.12694983990860637,216.33181707266806,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1050,5.376235833520183,33.97120902830101,1076.25,0.02419060256020649,0.038413740867593464,0.04539604321599504,57.79980892907456,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1100,5.278957823596966,33.90417879780617,1127.5,0.05149749146001903,-0.04853448603684716,0.07076431276805877,316.69663827097304,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1150,5.137060852952228,33.97292252420151,1178.75,-0.06292155009294441,0.04106768638046969,0.07513771576740624,146.86828761733452,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1200,4.980026071188061,34.00493009560362,1230.0,-0.06472641121372381,-0.0454187874897441,0.07907195814981824,215.05749605598933,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1250,4.876843434400778,33.982797148887514,1281.25,-0.02681665703191417,0.02772729161680875,0.03857377081347978,134.0435112832617,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1300,4.697429697782029,33.96741272822022,1332.4999999999998,-0.05904703603640227,0.009952912209463956,0.059879987693164105,170.43221520263003,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1350,4.518387515263274,33.92093333334668,1383.7499999999998,-0.07867396239627336,0.02195647567922085,0.08168034759587187,164.40654632478137,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1400,4.359844190639134,34.05873717330875,1434.9999999999998,0.03635571981104792,0.09059442909704918,0.09761705253898877,68.13431297268696,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1450,4.292484181701096,34.026580538377914,1486.2499999999998,0.035148554812805,0.0694827737979319,0.07786704540486514,63.1669770435912,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1500,4.07938361204659,33.97058174521553,1537.4999999999998,0.024604227571064903,-0.06124778631679862,0.0660049948343076,291.8861270795699,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1550,3.958819893846466,34.035345168552176,1588.7499999999998,-0.008923786478280259,-0.15099516446292816,0.15125863167534162,266.6177641076798,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1600,3.797476496599734,34.003474426358494,1639.9999999999998,0.10269428022240927,-0.0249622290918055,0.10568456874885046,346.33789080055226,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1650,3.59907299639861,33.976732779257794,1691.2499999999998,-0.0074849648680094865,-0.01738096526424648,0.018924128846324183,246.70128294856337,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1700,3.473858567715478,33.996378330956716,1742.4999999999998,-0.0793852885330719,0.0331058979441756,0.08601176962584393,157.3624909472085,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1750,3.334250767511044,33.955245222887086,1793.7499999999998,0.008792875455645523,0.0359949986944078,0.037053401865266206,76.27259695744694,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1800,3.1400421645975394,34.078427164879365,1844.9999999999998,0.0774554842795266,0.020597526465468082,0.08014742754119843,14.891858842269379,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1850,3.106193105910026,33.939441283735135,1896.2499999999998,-0.025171586544628158,0.03653712883348124,0.04436857618369234,124.5641883642683,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1900,2.9325950630628483,33.96986334532831,1947.4999999999998,-0.024344708948470732,-0.03014132079035636,0.038744858662446036,231.0726910895109,good,,,,,,,,False
46001,Eastern Pacific,2026-06-08 18:00:39.646606,45.0,-130.0,1950,2.732249781981766,34.05926234839419,1998.7499999999998,-0.0017134543456525486,-0.11835655672717561,0.11836895896352125,269.17058380719277,good,,,,,,,,False
