buoy_id,buoy_name,timestamp,latitude,longitude,depth,temperature,salinity,pressure,current_u,current_v,current_speed,current_direction,quality_flag,qc_details,temperature_assimilated,salinity_assimilated,current_speed_assimilated,assimilation_method,assimilation_confidence,data_assimilated
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,625,6.725276971630175,34.11032747922534,640.625,-0.03163522275169614,-0.004507329138786027,0.031954707548572284,188.1088228278776,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,650,6.723604544541475,34.03204212908049,666.2499999999999,0.06483497403276713,0.02540910996710622,0.06963617398414479,21.400430131197105,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,675,6.6559159339053,34.06249675938789,691.8749999999999,0.0593367832424218,0.053614693618478995,0.07997117741637622,42.099891397626585,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,700,6.484184006222469,33.91345729399547,717.4999999999999,-0.08463120411700467,0.013814325091850304,0.08575124656841691,170.72938598453027,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,725,6.381127822491646,33.974530971984905,743.1249999999999,-0.056925008806723965,-0.01309583178660842,0.058411963139657824,192.95570855733922,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,750,6.43708276883666,33.96095338612566,768.7499999999999,0.003293941723847213,0.045268502058662424,0.04538818492422038,85.83823369529522,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,775,6.20789309202613,33.997614274625725,794.3749999999999,0.040035869263804424,-0.021608396046090165,0.045494984420187734,331.64311373486754,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,800,6.131821490833594,34.05022637277403,819.9999999999999,0.03408450502685091,0.023926068515204645,0.04164384993633144,35.06744292191126,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,825,6.138399099489574,33.97259090625165,845.6249999999999,-0.012268831696498422,0.000941181974222537,0.012304879304796361,175.61324621704316,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,850,6.032848805329366,34.097219506515394,871.2499999999999,-0.07501919824990033,0.05784003226513649,0.09472776487645994,142.3676663898728,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,875,5.923375904915052,34.08018957798276,896.8749999999999,-0.026537013541328584,-0.05524707315618656,0.06128990275745007,244.3434716257385,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,900,5.87051009340795,34.03602537578548,922.4999999999999,0.07306965285023884,0.0068679890732281255,0.07339171234931365,5.369589921218263,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,925,5.881523501516994,33.90471660621785,948.1249999999999,-0.0762325962318509,0.01223123263896662,0.07720758887646298,170.88479592224053,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,950,5.691199314412404,33.99529880206269,973.7499999999999,-0.0460738618631792,-0.014795380927116946,0.048391156669021815,197.8030237387529,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,975,5.709030828078147,33.95534617010283,999.3749999999999,-0.04802899341369762,-0.062406769070058356,0.07874889862148296,232.4176904781221,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1000,5.606378162368204,34.05691078621032,1025.0,-0.003382800224779742,0.07748617400637735,0.07755998001229344,92.49976442614847,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1050,5.481989822899963,33.99895968477979,1076.25,0.007862140236171494,-0.02426374522633923,0.02550573624700778,287.9537919772047,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1100,5.332646242610797,33.99396125493455,1127.5,0.10557402354249756,0.0172483135765358,0.10697372933662891,9.278806729946426,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1150,5.184453950148829,34.00181791798389,1178.75,0.006437479156161939,0.03457998738267728,0.03517409082367502,79.45442151014234,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1200,5.04637852433687,34.06822341942417,1230.0,0.02619071895284026,0.03757024748762306,0.04579822327937966,55.11913451147896,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1250,4.826600508301696,34.01033396250486,1281.25,-0.13758393831570662,0.01845460844071302,0.1388161109351512,172.36031875673535,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1300,4.697110670642317,33.93976060625466,1332.4999999999998,0.14215825273215613,-0.03446991762105419,0.14627762658951585,346.37022213024966,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1350,4.509854938988886,33.96243743266008,1383.7499999999998,0.057391027161705646,0.05601842414686726,0.08019846533802225,44.30657878095895,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1400,4.485057438275028,33.953985046142996,1434.9999999999998,0.05805904095910505,-0.0032457279461460624,0.05814969464228881,356.8002719015991,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1450,4.192446377693069,33.96159045596841,1486.2499999999998,0.004569160018470602,0.009395571360815565,0.01044767842492139,64.06588325542633,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1500,4.123282110835341,33.87899350118825,1537.4999999999998,0.021510140946515124,0.014937966482847953,0.02618833721681534,34.7784937548473,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1550,4.029961365892134,33.984880417827554,1588.7499999999998,-0.029680144832071886,0.04986183179173104,0.058026832300924744,120.76312938733663,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1600,3.8496339889804725,34.056240310306194,1639.9999999999998,-0.013419811085907824,0.048684938456006584,0.05050063922413857,105.41065910065518,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1650,3.5857490793034756,34.05514749956874,1691.2499999999998,-0.0270233239845983,-0.00375028888238024,0.027282314892213062,187.9010251260468,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1700,3.516462502691396,33.99067631190314,1742.4999999999998,0.049946512462651506,0.022342919218731497,0.054716178104803365,24.10073075410028,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1750,3.3199158990524187,33.95213595749593,1793.7499999999998,0.03267369784208363,-0.015485895532835048,0.036157758380873956,334.6411061989872,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1800,3.2928742825622392,34.0408687597639,1844.9999999999998,0.02386227443550008,-0.00770187147079625,0.025074428515676803,342.11181399071114,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1850,3.023970849722392,33.98957457590528,1896.2499999999998,0.010251153633145651,-0.06006277250093024,0.06093129566412368,279.6855737923443,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1900,2.947138988545702,34.020418157058316,1947.4999999999998,0.019261987833409783,-0.012063625397862385,0.022727851483023573,327.94142286285114,good,,,,,,,False
46001,Eastern Pacific,2026-06-08 16:03:52.915155,45.0,-130.0,1950,2.6949455458312457,34.11449183908378,1998.7499999999998,-0.002762872820134711,-0.06545544046712257,0.06551372492054826,267.5829810759223,good,,,,,,,False
